,Date,artistName,trackName,msPlayed
3111,2020-01-20,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),257012
3110,2020-01-20,Fearless Motivation,Time for War (Epic Motivational V1.0),246008
3119,2020-01-20,Fearless Motivation,Unbreakable,256242
3118,2020-01-20,Fearless Motivation,Heart,18951
3117,2020-01-20,Fearless Motivation,Heart,136181
3121,2020-01-20,Fearless Motivation,Win at All Costs (Motivational Speech),59105
3115,2020-01-20,Fearless Motivation,Discipline (Motivational Speech),254000
3114,2020-01-20,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),150190
3113,2020-01-20,Fearless Motivation,Pain Is My Friend (Motivational Speech),203130
3112,2020-01-20,Fearless Motivation,The Lion Attitude (Motivational Speech),342510
3116,2020-01-20,Fearless Motivation,Focus (Gym Motivation),228871
3178,2020-01-21,ILLENIUM,In Your Arms (with X Ambassadors),201942
3171,2020-01-21,Marshmello,Here With Me,156346
3172,2020-01-21,Martin Garrix,Used To Love (with Dean Lewis),129439
3173,2020-01-21,Martin Garrix,Used To Love (with Dean Lewis),107326
3174,2020-01-21,Diplo,Lonely,139813
3175,2020-01-21,The Chainsmokers,Family,194826
3176,2020-01-21,Marshmello,One Thing Right,181823
3177,2020-01-21,Sam Smith,How Do You Sleep?,202204
3180,2020-01-21,Jonas Brothers,What A Man Gotta Do,174440
3186,2020-01-21,Beta Radio,On the Frame (Acoustic),184931
3182,2020-01-21,Lauv,Feelings,82305
3183,2020-01-21,Jason Isbell and the 400 Unit,If We Were Vampires,215563
3184,2020-01-21,Iron & Wine,Naked as We Came,87152
3185,2020-01-21,Roo Panes,Tiger Striped Sky,165828
3187,2020-01-21,Craig Cardiff,Dirty Old Town,246453
3188,2020-01-21,Dawn Landes,Try to Make a Fire Burn Again,103074
3189,2020-01-21,Lewis Capaldi,Someone You Loved,182160
3190,2020-01-21,Lewis Capaldi,Someone You Loved,46361
3170,2020-01-21,OneRepublic,Rescue Me,158899
3181,2020-01-21,The Chainsmokers,Push My Luck,151566
3169,2020-01-21,Fearless Motivation,Prepared to Die (Champions Walk) [Motivational Speech],24659
3179,2020-01-21,ILLENIUM,In Your Arms (with X Ambassadors),18789
3167,2020-01-21,Fearless Motivation,Legacy (Motivational Speech),228685
3168,2020-01-21,Fearless Motivation,Keep Showing Up (Motivational Speech),200464
3148,2020-01-21,The Stray Birds,Dream in Blue,131669
3149,2020-01-21,Fearless Motivation,My Escape (Gym Motivational Speech),151083
3150,2020-01-21,Fearless Motivation,Beast Mode (Reloaded) [Gym Motivational Speech],275297
3152,2020-01-21,Fearless Motivation,Time for War (Epic Motivational V1.0),246008
3153,2020-01-21,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),257012
3154,2020-01-21,Fearless Motivation,The Lion Attitude (Motivational Speech),181861
3155,2020-01-21,Maroon 5,Memories,189486
3156,2020-01-21,OneRepublic,Somebody To Love,181408
3157,2020-01-21,The Chainsmokers,Call You Mine,217640
3151,2020-01-21,Fearless Motivation,When You Feel Like Quitting (Motivational Speech),213124
3159,2020-01-21,Fearless Motivation,Outlast (Motivational Speech),220000
3160,2020-01-21,Fearless Motivation,Sick of Talkers,231928
3161,2020-01-21,Fearless Motivation,Beast Mode (Do You Even Lift) [Bodybuilding Motivation],252294
3162,2020-01-21,Fearless Motivation,Hard Work Beats Talent (Motivational Speech),243897
3163,2020-01-21,Fearless Motivation,Dream Big (Motivational Speech),236135
3164,2020-01-21,Fearless Motivation,I Am a Machine (Motivational Speech V2.0),162347
3165,2020-01-21,Fearless Motivation,Brothers (Sports Motivational Speech),265000
3158,2020-01-21,Selena Gomez,Lose You To Love Me,140125
3166,2020-01-21,Fearless Motivation,The Best Part Is That It's Hard (Motivational Speech),257763
3225,2020-01-22,I'm With Her,Overland,5591
3237,2020-01-22,Fearless Motivation,Who Do I Need to Become? (Motivational Speech),374608
3236,2020-01-22,Fearless Motivation,I Made It (Motivational Speech),180000
3235,2020-01-22,Charlie Cunningham,Lights Off,113668
3234,2020-01-22,Etthehiphoppreacher,Don't Give Up On Me,2880
3233,2020-01-22,Fearless Motivation,Prepared to Die (Champions Walk) [Motivational Speech],3350
3232,2020-01-22,Dean Lewis,Waves - Guitar Acoustic,248427
3228,2020-01-22,High Highs,Bridge,574
3230,2020-01-22,Charlie Cunningham,Lights Off,195454
3229,2020-01-22,Dean Lewis,Waves - Guitar Acoustic,248427
3227,2020-01-22,Charlie Cunningham,Lights Off,456
3226,2020-01-22,I'm With Her,Overland,618
3238,2020-01-22,Fearless Motivation,Face Fear (Motivational Speech),347966
3231,2020-01-22,Dean Lewis,Waves - Guitar Acoustic,248427
3239,2020-01-22,Fearless Motivation,Battles (Motivational Speech),2200
3249,2020-01-22,Dean Lewis,Waves - Guitar Acoustic,248427
3241,2020-01-22,T. Powell,"Clear Eyes, Full Heart, Can't Lose",4070
3242,2020-01-22,Fearless Motivation,The Internal Enemy (Voices in the Head) [Motivational Speech],170228
3243,2020-01-22,Fearless Motivation,It's Not Easy but It's Worth It (Motivational Speech),274998
3244,2020-01-22,Fearless Motivation,When No One Is Watching (Motivational Speech),284840
3245,2020-01-22,Fearless Motivation,No More Excuses (Motivational Speech),211104
3246,2020-01-22,Fearless Motivation,Success Requires Effort (Motivational Speech),130835
3247,2020-01-22,Fearless Motivation,Life Is a Gift (Motivational Speech),84170
3248,2020-01-22,Jason Isbell and the 400 Unit,If We Were Vampires,173522
3224,2020-01-22,High Highs,Bridge,150521
3250,2020-01-22,Charlie Cunningham,Lights Off,133813
3252,2020-01-22,The Stray Birds,Dream in Blue,18403
3253,2020-01-22,The Stray Birds,Dream in Blue,193623
3254,2020-01-22,Mipso,People Change,212853
3255,2020-01-22,Villagers,Nothing Arrived - Live from Spotify London,86043
3240,2020-01-22,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),3680
3223,2020-01-22,Charlie Cunningham,Lights Off,232400
3251,2020-01-22,Nick Mulvey,Fever To The Form,251184
3221,2020-01-22,Lowland Hum,Friction,162118
3191,2020-01-22,Lewis Capaldi,Someone You Loved,11451
3192,2020-01-22,Diamond Thug,Sweet Return,135077
3193,2020-01-22,Dead Horses,Turntable,196173
3222,2020-01-22,Dean Lewis,Waves - Guitar Acoustic,248427
3195,2020-01-22,Fearless Motivation,My Escape (Gym Motivational Speech),151083
3196,2020-01-22,Fearless Motivation,Beast Mode (Reloaded) [Gym Motivational Speech],275297
3197,2020-01-22,Fearless Motivation,When You Feel Like Quitting (Motivational Speech),213124
3198,2020-01-22,Fearless Motivation,Time for War (Epic Motivational V1.0),246008
3199,2020-01-22,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),27331
3200,2020-01-22,Fearless Motivation,Prepared to Die (Champions Walk) [Motivational Speech],292431
3201,2020-01-22,Fearless Motivation,My Escape (Gym Motivational Speech),151083
3202,2020-01-22,Fearless Motivation,Beast Mode (Reloaded) [Gym Motivational Speech],275297
3203,2020-01-22,Fearless Motivation,When You Feel Like Quitting (Motivational Speech),4729
3204,2020-01-22,T. Powell,"Clear Eyes, Full Heart, Can't Lose",93104
3205,2020-01-22,REALITY INN,The absolute 6 rules of success !! - Arnold Schwarzenegger,282052
3194,2020-01-22,I'm With Her,Call My Name,178419
3207,2020-01-22,REALITY INN,The GREATEST speech in history - MARTIN LUTHUR KiNG Jr.,157663
3206,2020-01-22,REALITY INN,How to find your purpose - Tom bilyeu,273020
3220,2020-01-22,John Paul White,Hate the Way You Love Me,243867
3218,2020-01-22,Blanco White,El Búho,231706
3217,2020-01-22,I'm With Her,Call My Name,192666
3216,2020-01-22,Dead Horses,Turntable,196173
3215,2020-01-22,Diamond Thug,Sweet Return,135077
3219,2020-01-22,The Last Revel,Blind in the Fray,19011
3213,2020-01-22,Dustin Tebbutt,The Breach,253848
3212,2020-01-22,REALITY INN,Your BRAIN is wired to be POOR- Robert Kiyosaki,397436
3211,2020-01-22,REALITY INN,Dont settle - powerful motivation,201990
3210,2020-01-22,REALITY INN,The MAXIMAL of motivation - DANA WHITE,318159
3209,2020-01-22,REALITY INN,Become the best - Powerful motivation,215086
3214,2020-01-22,The Paper Kites,Bloom (Online Bonus Track),187509
3208,2020-01-22,REALITY INN,How to fight through the worst of times!!,434166
3289,2020-01-23,Mandolin Orange,Amsterdam (Recorded at Spotify Studios NYC),35128
3288,2020-01-23,Alexi Murdoch,All My Days,297120
3287,2020-01-23,blackbear,hot girl bummer (with Khea) - Khea Remix,8680
3286,2020-01-23,blackbear,hot girl bummer (with Khea) - Khea Remix,81176
3283,2020-01-23,NF,PAID MY DUES,211643
3284,2020-01-23,KAROL G,Tusa,200960
3282,2020-01-23,Dean Lewis,Waves,76807
3281,2020-01-23,Dean Lewis,Waves,241292
3290,2020-01-23,Daniela Andrade,La Vie En Rose,105500
3285,2020-01-23,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),229573
3291,2020-01-23,Daniela Andrade,La Vie En Rose,105500
3298,2020-01-23,Fearless Motivation,Dig Deeper (Motivational Speech),3510
3293,2020-01-23,Fearless Motivation,Morning Motivation (Set Your Life up to Win),1284
3294,2020-01-23,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),0
3295,2020-01-23,Fearless Motivation,Make It Count (Sports Motivation),3242
3296,2020-01-23,Fearless Motivation,Goals Cannot Be Achieved Without Discipline (Motivational Speech),23300
3297,2020-01-23,NatStar,Be Successful (Eric Thomas Speech),1506
3299,2020-01-23,Fearless Motivation,"Remember Why You Started (feat. Alpha, Jones 2.0 & Brendan Woodroff)",2514
3300,2020-01-23,Fearless Motivation,I Made It (Motivational Speech),12920
3301,2020-01-23,Fearless Motivation,Who Do I Need to Become? (Motivational Speech),16777
3302,2020-01-23,WakeUpTime,Achieve the Impossible,9475
3303,2020-01-23,WakeUpTime,Lion,327683
3292,2020-01-23,Daniela Andrade,La Vie En Rose,13564
3280,2020-01-23,Charlie Cunningham,Lights Off,167447
3278,2020-01-23,Fearless Motivation,Surround Yourself with the Dreamers (Motivational Speech),151045
3277,2020-01-23,Fearless Motivation,Eagle or Turkey (Motivational Speech),230040
3279,2020-01-23,Dean Lewis,Waves - Guitar Acoustic,248427
3256,2020-01-23,Hozier,Cherry Wine - Live,240147
3257,2020-01-23,Roo Panes,Tiger Striped Sky,241720
3258,2020-01-23,Jason Isbell and the 400 Unit,If We Were Vampires,93681
3259,2020-01-23,Fearless Motivation,My Escape (Gym Motivational Speech),151083
3261,2020-01-23,Fearless Motivation,When You Feel Like Quitting (Motivational Speech),213124
3262,2020-01-23,Fearless Motivation,Time for War (Epic Motivational V1.0),246008
3263,2020-01-23,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),249951
3264,2020-01-23,Fearless Motivation,Every Decision Counts (Motivational Speech),192786
3265,2020-01-23,Fearless Motivation,Attack: Sports Motivational Speech,217930
3260,2020-01-23,Fearless Motivation,Beast Mode (Reloaded) [Gym Motivational Speech],275297
3267,2020-01-23,Fearless Motivation,When No One Is Watching (Motivational Speech),284840
3268,2020-01-23,Fearless Motivation,No More Excuses (Motivational Speech),211104
3269,2020-01-23,Fearless Motivation,Success Requires Effort (Motivational Speech),276103
3270,2020-01-23,Fearless Motivation,Mindset (It's Everything Motivational Speech),286492
3271,2020-01-23,Fearless Motivation,You Must Be Obsessed (Motivational Speech),234813
3272,2020-01-23,Fearless Motivation,Anything Is Possible (Motivational Speech),244948
3273,2020-01-23,Fearless Motivation,Feed Your Mind with Success (Motivational Speech),177664
3274,2020-01-23,Fearless Motivation,Time for War (Epic Motivational V1.0),246008
3275,2020-01-23,Fearless Motivation,Soldier (Mental Toughness) [Motivational Speech],240114
3266,2020-01-23,Fearless Motivation,It's Not Easy but It's Worth It (Motivational Speech),274998
3276,2020-01-23,Fearless Motivation,Habits (Motivational Speech),187500
3345,2020-01-24,Little May,Boardwalks - Remastered 2015/ Bonus Track,8754
3344,2020-01-24,I'm With Her,Overland,4902
3343,2020-01-24,John Paul White,Hate the Way You Love Me,29316
3342,2020-01-24,I'm With Her,Overland,174485
3341,2020-01-24,High Highs,Bridge,150521
3337,2020-01-24,Wild Child,Sinking Ship,2872
3339,2020-01-24,Dean Lewis,Waves - Guitar Acoustic,248427
3338,2020-01-24,Dean Lewis,Waves - Guitar Acoustic,139847
3362,2020-01-24,Hunter As a Horse,The Passenger,44110
3336,2020-01-24,Wild Child,Sinking Ship,0
3346,2020-01-24,Jubin Nautiyal,Humnava Mere,243378
3340,2020-01-24,Charlie Cunningham,Lights Off,232400
3347,2020-01-24,Dean Lewis,Waves - Guitar Acoustic,83137
3359,2020-01-24,RY X,Only,268455
3349,2020-01-24,One Direction,Best Song Ever,200106
3350,2020-01-24,One Direction,Story of My Life,245493
3351,2020-01-24,One Direction,Diana,8180
3352,2020-01-24,Beta Radio,On the Frame (Acoustic),184931
3353,2020-01-24,Craig Cardiff,Dirty Old Town,246453
3354,2020-01-24,Dawn Landes,Try to Make a Fire Burn Again,96134
3355,2020-01-24,Dawn Landes,Try to Make a Fire Burn Again,86240
3356,2020-01-24,Darlingside,Hold Your Head Up High,23087
3357,2020-01-24,5 Seconds of Summer,Youngblood,65280
3358,2020-01-24,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,194773
3360,2020-01-24,Zella Day,Mustang Kids,182373
3361,2020-01-24,Small Black,No Stranger,272400
3335,2020-01-24,Wild Child,Sinking Ship,196939
3348,2020-01-24,Erato,Now Go,16765
3334,2020-01-24,SYML,Where's My Love - Acoustic,239880
3328,2020-01-24,Shawn Mendes,Never Be Alone,215813
3332,2020-01-24,Lewis Capaldi,Someone You Loved,8710
3333,2020-01-24,Little May,Boardwalks - Remastered 2015/ Bonus Track,199359
3304,2020-01-24,WakeUpTime,Lion,2369
3305,2020-01-24,Fearless Motivation,My Escape (Gym Motivational Speech),151083
3307,2020-01-24,Fearless Motivation,When You Feel Like Quitting (Motivational Speech),213124
3308,2020-01-24,Fearless Motivation,Time for War (Epic Motivational V1.0),246008
3309,2020-01-24,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),180067
3310,2020-01-24,Fearless Motivation,The Lion Attitude (Motivational Speech),128895
3311,2020-01-24,Eric Thomas,Leave a Legacy,521914
3312,2020-01-24,Eric Thomas,"Never Give Up, Never Give In: The Truth Behind Msu's Win Over Michigan",456556
3313,2020-01-24,Fearless Motivation,He Found Something,322000
3314,2020-01-24,Eric Thomas,Impose Your Will,62366
3315,2020-01-24,Clayton Jennings,Please Don't Kill Yourself,13219
3316,2020-01-24,Fearless Motivation,Time for War,279652
3306,2020-01-24,Fearless Motivation,Beast Mode (Reloaded) [Gym Motivational Speech],275297
3318,2020-01-24,Fearless Motivation,A Life Worth Remembering (Motivational Speech),276308
3317,2020-01-24,Eric Thomas,Impose Your Will,482939
3331,2020-01-24,Lewis Capaldi,Someone You Loved,55915
3330,2020-01-24,Rixton,Me And My Broken Heart,193733
3327,2020-01-24,Dean Lewis,Waves,45863
3326,2020-01-24,Dean Lewis,Waves,241292
3325,2020-01-24,Dean Lewis,Waves,241292
3329,2020-01-24,We The Kings,Sad Song (feat. Elena Coats),226330
3323,2020-01-24,Hozier,Cherry Wine - Live,240147
3322,2020-01-24,Fearless Motivation,Discipline (Motivational Speech),62879
3321,2020-01-24,Fearless Motivation,Challenge Accepted (Motivational Speech),233127
3320,2020-01-24,Fearless Motivation,Down but Not Out (Motivational Speech),146571
3319,2020-01-24,Fearless Motivation,Don't Wish for It Work for It (Motivational Speech),151688
3324,2020-01-24,Roo Panes,Tiger Striped Sky,111827
3387,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269224
3395,2020-01-25,Enrique Iglesias,Why Not Me?,207273
3388,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269224
3389,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269224
3390,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269224
3391,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269224
3392,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",35063
3393,2020-01-25,Tumult,See the Light,13313
3394,2020-01-25,Enrique Iglesias,Why Not Me?,219360
3396,2020-01-25,Taylor Swift,I Almost Do,244560
3403,2020-01-25,James Arthur,Say You Won't Let Go,48721
3398,2020-01-25,Roo Panes,Tiger Striped Sky,5898
3399,2020-01-25,Hozier,Cherry Wine - Live,240147
3400,2020-01-25,Angus & Julia Stone,Stay With Me - Live From Spotify Berlin,9898
3401,2020-01-25,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",256364
3402,2020-01-25,James Arthur,Say You Won't Let Go,211466
3404,2020-01-25,Alessia Cara,Out Of Love,125216
3405,2020-01-25,Alessia Cara,Out Of Love,31111
3407,2020-01-25,Alessia Cara,Out Of Love,155404
3386,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269223
3397,2020-01-25,Taylor Swift,We Are Never Ever Getting Back Together,132918
3385,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269224
3406,2020-01-25,Alessia Cara,Out Of Love,70406
3383,2020-01-25,Valentti,Don't Hold Back,11731
3384,2020-01-25,K-Face Rules,"Dark Lord Funk - Harry Potter ""Uptown Funk"" Parody",269223
3363,2020-01-25,Hunter As a Horse,The Passenger,8997
3364,2020-01-25,Dean Lewis,Waves - Guitar Acoustic,248427
3365,2020-01-25,Charlie Cunningham,Lights Off,232400
3366,2020-01-25,High Highs,Bridge,84864
3367,2020-01-25,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666
3368,2020-01-25,Meghan Trainor,Lips Are Movin,182666
3370,2020-01-25,Meghan Trainor,All About That Bass,187920
3371,2020-01-25,Ariana Grande,Break Free,133873
3372,2020-01-25,Nicki Minaj,Anaconda,6351
3369,2020-01-25,Jessie J,Bang Bang,199386
3374,2020-01-25,Born Liars,Fractured,38927
3375,2020-01-25,Fearless Motivation,He Found Something,11263
3376,2020-01-25,WakeUpTime,THROUGH HELL,130251
3377,2020-01-25,System Of A Down,Chop Suey!,210240
3378,2020-01-25,System Of A Down,War?,160493
3379,2020-01-25,System Of A Down,Suggestions,163933
3380,2020-01-25,Fearless Motivation,Warrior (Motivational Speech),3555
3373,2020-01-25,ARTIFICIAL GHOST RADIO,61 - Songs That Are Fast And Loud,81836
3381,2020-01-25,Jarah Damiël,Bigger,1360
3382,2020-01-25,The Cranberries,Zombie,294903
3436,2020-01-26,Voidoid,Riverdale Theme,93765
3435,2020-01-26,Imagine Dragons,Bleeding Out,221053
3434,2020-01-26,Imagine Dragons,Nothing Left To Say / Rocks - Medley,305375
3430,2020-01-26,The Local Train,Dil Mere,2251
3431,2020-01-26,Westlife,I Lay My Love on You - Remix,100982
3437,2020-01-26,Rachel Platten,Fight Song,204013
3433,2020-01-26,Pritam,Aashiyan,236373
3438,2020-01-26,Amit Trivedi,Namo Namo,322250
3447,2020-01-26,Taylor Swift,The Last Time,130247
3440,2020-01-26,Jubin Nautiyal,Zindagi Kuch Toh Bata (Reprise),24794
3441,2020-01-26,The Local Train,Yeh Zindagi Hai,249160
3442,2020-01-26,Rachel Platten,Fight Song,204013
3443,2020-01-26,Amit Trivedi,Namo Namo,285176
3444,2020-01-26,Vengaboys,To Brazil!,168328
3445,2020-01-26,Jubin Nautiyal,Tujhe Kitna Chahein Aur (Film Version),208611
3446,2020-01-26,Taylor Swift,Stay Stay Stay,205853
3429,2020-01-26,Imagine Dragons,Demons,175200
3439,2020-01-26,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560
3428,2020-01-26,Shankar-Ehsaan-Loy,Lakshya,57957
3432,2020-01-26,Imagine Dragons,Radioactive,173551
3426,2020-01-26,RICCI,Bang,176000
3427,2020-01-26,Imagine Dragons,It's Time,48739
3408,2020-01-26,The Stray Birds,Dream in Blue,212026
3409,2020-01-26,Mipso,People Change,164173
3410,2020-01-26,KRAYT,The Hunt,185950
3411,2020-01-26,LEVR,Castles,62530
3412,2020-01-26,Fearless Motivation,My Escape (Gym Motivational Speech),151083
3414,2020-01-26,Fearless Motivation,When You Feel Like Quitting (Motivational Speech),87583
3415,2020-01-26,Alessia Cara,Out Of Love,227693
3416,2020-01-26,Alessia Cara,Out Of Love,227693
3413,2020-01-26,Fearless Motivation,Beast Mode (Reloaded) [Gym Motivational Speech],275297
3418,2020-01-26,Alessia Cara,Out Of Love,227693
3419,2020-01-26,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),257012
3425,2020-01-26,Tanishk Bagchi,Makhna,143917
3420,2020-01-26,Fearless Motivation,The Lion Attitude (Motivational Speech),207008
3421,2020-01-26,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),10486
3422,2020-01-26,Tanishk Bagchi,Makhna,183000
3423,2020-01-26,RICCI,Bang,176000
3424,2020-01-26,Imagine Dragons,It's Time,166756
3417,2020-01-26,Alessia Cara,Out Of Love,3714
3458,2020-01-27,One Direction,Story of My Life,245493
3459,2020-01-27,One Direction,Diana,184666
3463,2020-01-27,One Direction,Don't Forget Where You Belong,2207
